"TradeDate","Expiry","Strike","SpotIn","PremiumIn","SpotOut","PremiumOut","PnL"
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,42,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,45.25,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,57.65,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,65.15,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,68.35,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,69.25,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,72.8,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,74.2,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,75.85,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,78.25,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,80.15,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,82.25,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,84.4,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,89.95,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,101.1,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,103.15,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,116.35,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,124.85,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,135.85,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,139.4,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,166.05,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,177.9,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,199.75,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,218.4,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,241.2,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,249.3,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,270.15,0.03
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,0.08,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,18.5,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,26.45,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,31.6,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,41.1,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,44.4,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,47.25,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,49.55,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,64.05,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,66.35,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,69.7,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,72.85,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,75.55,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,75.9,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,80.75,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,83.35,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,85.3,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,87.85,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,89.9,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,90.1,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,93.8,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,99.45,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,106.7,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,109.35,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,115.65,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,125.55,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,136.75,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,139.35,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,164.05,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,182.9,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,206.1,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,210.95,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,235.75,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,246.85,0.08
2022-12-30,2022-12-30,3840,3839.81,0.08,3839.81,262.9,0.08
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,1.35,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,27.45,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,34.7,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,44.4,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,47.45,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,50.2,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,52.4,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,55,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,57.15,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,58.9,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,65.75,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,66.75,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,69.25,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,69.55,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,72.7,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,74.65,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,76.7,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,78.65,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,79.95,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,81.6,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,83.15,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,85.45,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,87,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,88.9,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,97.2,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,106.9,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,125,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,147,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,154.55,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,175.55,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,185,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,202.3,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,215.15,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,233.25,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,257.9,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,279.3,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,292.5,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,307.7,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,328.25,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,346.95,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,357.4,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,370.3,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,387.55,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,403.35,-0.81
2023-01-31,2023-01-31,4075,4077.16,1.35,4077.16,456.25,-0.81
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,6.3,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,18.75,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,25.7,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,30.75,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,35.15,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,41.7,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,44.5,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,47.8,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,54.1,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,57.5,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,64.8,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,67.3,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,69.7,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,70.75,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,73.95,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,77.1,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,83.7,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,86.35,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,88.15,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,90.15,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,91.5,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,93.15,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,95.2,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,97.25,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,103.2,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,116.2,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,123.45,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,133.9,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,144.6,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,158.55,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,169.2,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,187.8,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,201.5,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,221.5,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,230.55,6.3
2023-02-28,2023-02-28,3970,3969.12,6.3,3969.12,246.85,6.3
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,1.88,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,15.75,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,21.25,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,26.4,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,30.15,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,38.7,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,42.15,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,49.15,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,51.9,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,54.9,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,57.9,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,60.25,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,62.6,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,65.1,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,66.7,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,70.25,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,71.85,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,73.85,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,76.75,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,79.9,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,82.3,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,82.95,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,95.65,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,104.45,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,112.55,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,122.05,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,125.6,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,129.8,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,148.9,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,163.45,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,186.85,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,197.3,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,216.2,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,228.55,1.88
2023-03-31,2023-03-31,4110,4109.88,1.88,4109.88,241.25,1.88
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,0.5,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,11.55,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,16.25,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,26.4,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,30.45,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,34.5,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,37.05,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,38.65,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,42.35,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,44.8,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,46,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,48.15,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,49.95,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,51.45,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,53.55,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,54.5,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,57.85,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,59.45,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,61.5,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,64.35,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,66.15,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,68.6,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,69.85,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,74.85,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,76.9,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,84.4,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,95.7,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,114.25,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,139.8,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,152.2,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,173.2,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,188.7,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,202.95,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,219.35,0.44
2023-04-28,2023-04-28,4170,4170.06,0.5,4170.06,238.85,0.44
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,1.4,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,14.9,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,22.2,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,26.55,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,29.55,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,32.35,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,36.2,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,39.05,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,43.6,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,46.2,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,50.85,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,54.5,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,55.5,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,59.3,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,61.45,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,64.25,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,65.95,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,68.65,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,70.65,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,73.25,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,75.1,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,77.45,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,79.35,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,85.7,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,96.1,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,105,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,118.65,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,117.9,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,139.45,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,155,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,170.2,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,187.25,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,208.65,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,218.9,0.3
2023-05-31,2023-05-31,4180,4181.1,1.4,4181.1,235.6,0.3
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,2.17,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,10.2,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,15.1,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,19.25,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,22.85,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,26,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,28.6,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,32.15,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,34.8,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,36.95,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,39.1,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,41.9,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,43.7,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,46.65,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,48.4,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,50.45,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,52.3,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,57.75,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,59,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,61.9,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,63.75,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,64.4,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,67.05,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,70.4,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,79.85,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,85.8,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,102.35,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,117.85,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,134.4,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,156.65,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,168.2,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,184.9,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,197.65,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,212.45,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,226.6,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,244.75,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,272.05,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,297.85,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,307.3,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,325.6,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,348.3,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,374.7,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,369,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,396.95,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,440.55,1.95
2023-06-30,2023-06-30,4450,4450.23,2.17,4450.23,602.95,1.95
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,0.1,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,9.6,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,14.2,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,18.75,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,23.2,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,24.8,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,29,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,31.5,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,34.3,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,37.85,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,38.7,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,42.3,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,44,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,46.85,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,49.1,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,50.9,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,51.15,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,54.9,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,56.3,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,60.5,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,61,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,64.45,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,64.3,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,68.5,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,70.75,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,78.45,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,87.35,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,105.8,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,130.65,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,143,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,162.25,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,173.45,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,191.4,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,205.8,0.1
2023-07-31,2023-07-31,4590,4589.87,0.1,4589.87,227.45,0.1
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,0.65,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,13.6,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,18.95,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,22.25,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,25.75,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,28.6,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,31.7,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,34.15,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,37.8,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,40.3,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,41.55,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,45.15,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,47.2,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,51.3,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,54.1,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,56,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,58.15,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,59.9,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,61.7,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,65.95,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,68.05,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,69.75,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,76.05,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,85.65,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,94,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,104.2,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,107.6,0.65
2023-08-31,2023-08-31,4510,4509.2,0.65,4509.2,128.35,0.65
